winner 	  t0_cs_min_0_10 	 t0_cs_min_10_20 	 t0_xp_min_0_10 	 t0_xp_min_10_20 	 t0_gold_min_0_10 	 t0_gold_min_10_20 	 t0_cs_diff_min_0_10 	 t0_cs_diff_min_10_20 	 t0_xp_diff_min_0_10 	 t0_xp_diff_min_10_20 	 t0_dmg_taken_min_0_10 	 t0_dmg_taken_min_10_20 	 t0_dmg_taken_diff_0_10 	 t0_dmg_taken_diff_10_20 	  t1_cs_min_0_10 	 t1_cs_min_10_20 	 t1_xp_min_0_10 	 t1_xp_min_10_20 	 t1_gold_min_0_10 	 t1_gold_min_10_20 	 t1_cs_diff_min_0_10 	 t1_cs_diff_min_10_20 	 t1_xp_diff_min_0_10 	 t1_xp_diff_min_10_20 	 t1_dmg_taken_min_0_10 	 t1_dmg_taken_min_10_20 	 t1_dmg_taken_diff_0_10 	 t1_dmg_taken_diff_10_20 	
1	  16.400000000000002	 18.499999999999996	 1767.7	 2303.8	 1423.8000000000002	 2253.8	 0.10000000000000075	 -2.4000000000000004	 56.79999999999998	 291.0	 2510.2	 4042.7	 -62.900000000000006	 152.10000000000005	  16.299999999999997	 20.9	 1710.8999999999999	 2012.8000000000002	 1323.6	 1719.8000000000002	 -0.10000000000000053	 2.4000000000000004	 -56.79999999999998	 -291.0	 2573.1	 3890.6000000000004	 62.900000000000006	 -152.10000000000005
1	  16.300000000000004	 22.0	 1687.7999999999997	 2248.4	 1387.1000000000001	 2208.8	 -4.440892098500626e-16	 2.200000000000001	 76.59999999999997	 104.89999999999992	 1915.0	 2993.8	 -202.4000000000002	 -359.9	  16.3	 19.799999999999997	 1611.1999999999998	 2143.5	 1161.3000000000002	 1764.6999999999998	 3.3306690738754696e-16	 -2.200000000000001	 -76.59999999999997	 -104.89999999999992	 2117.4	 3353.7	 202.40000000000018	 359.8999999999999
1	  19.1	 19.4	 1720.9	 2181.4	 1159.7	 2165.1	 1.8000000000000007	 2.3	 61.00000000000004	 142.00000000000003	 1799.6	 3713.0	 -416.20000000000005	 -493.4999999999999	  17.299999999999997	 17.1	 1659.8999999999999	 2039.4	 1040.7	 1628.4	 -1.8000000000000005	 -2.3	 -61.00000000000004	 -142.00000000000003	 2215.8	 4206.5	 416.2	 493.4999999999999
1	  18.7	 24.1	 1949.1999999999998	 2156.1	 1499.5	 2151.1	 1.5000000000000009	 8.9	 284.6	 98.00000000000014	 2289.3	 3666.1	 285.29999999999995	 503.99999999999983	  17.2	 15.200000000000001	 1664.6	 2058.1	 1166.6	 1523.8999999999999	 -1.5000000000000009	 -8.9	 -284.6	 -98.00000000000013	 2004.0	 3162.1	 -285.29999999999995	 -503.9999999999999
1	  19.5	 20.7	 1810.7	 2041.8000000000002	 1403.0	 1830.6	 -2.600000000000001	 -3.4	 9.799999999999983	 -152.50000000000006	 1980.0	 3507.7000000000003	 -303.19999999999993	 201.49999999999986	  22.099999999999998	 24.1	 1800.9	 2194.3	 1340.8000000000002	 1961.6999999999998	 2.6000000000000014	 3.4	 -9.799999999999983	 152.50000000000006	 2283.2	 3306.2	 303.1999999999999	 -201.49999999999991
1	  16.5	 21.4	 1706.5000000000002	 2339.7	 1173.5	 1943.5	 -3.500000000000001	 -1.0999999999999999	 29.200000000000003	 349.90000000000003	 1985.5000000000002	 3171.6	 -28.199999999999946	 -53.499999999999886	  20.0	 22.5	 1677.3000000000002	 1989.8000000000002	 1151.0	 1564.0999999999997	 3.500000000000001	 1.0999999999999999	 -29.200000000000003	 -349.9	 2013.6999999999998	 3225.1000000000004	 28.199999999999932	 53.499999999999886
0	  10.700000000000001	 15.9	 1466.8	 1820.5	 996.8	 1599.1999999999998	 -3.0999999999999988	 -0.5000000000000002	 -233.59999999999997	 -331.6	 2054.0	 3063.1000000000004	 150.0	 148.2	  13.799999999999999	 16.4	 1700.4	 2152.1	 1187.5	 1807.4	 3.0999999999999988	 0.5000000000000002	 233.59999999999997	 331.6	 1904.0	 2914.8999999999996	 -149.99999999999997	 -148.20000000000002
0	  16.2	 21.7	 1662.8	 2286.2000000000003	 1193.4	 2324.0	 1.3000000000000003	 2.3000000000000003	 25.40000000000009	 60.900000000000006	 1938.0	 3802.3999999999996	 149.89999999999992	 37.90000000000009	  14.9	 19.4	 1637.4	 2225.3	 1155.0	 2049.0	 -1.3000000000000005	 -2.3000000000000007	 -25.40000000000009	 -60.900000000000034	 1788.1	 3764.5	 -149.89999999999992	 -37.90000000000015
0	  18.7	 19.1	 1666.0	 2314.1	 1299.1	 1851.5	 2.5	 -1.8	 -29.59999999999998	 -316.20000000000016	 2017.2000000000003	 4398.3	 -248.9	 -110.9000000000002	  16.2	 20.9	 1695.6000000000001	 2630.3	 1243.1	 2489.0	 -2.5	 1.7999999999999998	 29.59999999999998	 316.20000000000016	 2266.1	 4509.2	 248.90000000000006	 110.9000000000002
0	  14.3	 17.6	 1817.7000000000003	 1874.9	 1024.0	 1492.4	 -1.5999999999999996	 0.9000000000000004	 148.1000000000001	 -266.69999999999993	 989.8	 3275.6000000000004	 -550.6	 -5.099999999999881	  15.899999999999999	 16.7	 1669.6	 2141.6	 957.5999999999999	 1694.9	 1.5999999999999996	 -0.9000000000000001	 -148.10000000000008	 266.69999999999993	 1540.4	 3280.7	 550.6	 5.099999999999909
1	  14.3	 21.7	 1563.6000000000001	 2085.6	 1088.6	 1887.8	 -4.300000000000001	 3.0000000000000004	 -239.59999999999997	 153.2	 1863.7999999999997	 3661.5999999999995	 -290.30000000000007	 -274.4000000000002	  18.6	 18.7	 1803.2	 1932.4	 1142.3000000000002	 1875.0	 4.3	 -3.0000000000000004	 239.59999999999997	 -153.2	 2154.1000000000004	 3936.0	 290.3	 274.40000000000026
0	  19.0	 20.299999999999997	 1716.9999999999998	 2138.1000000000004	 1536.3	 1978.3000000000002	 2.5	 -2.0	 101.20000000000006	 -460.0000000000001	 1647.9999999999998	 3922.1000000000004	 -375.59999999999997	 108.89999999999998	  16.5	 22.300000000000004	 1615.8	 2598.1000000000004	 1048.3999999999999	 2264.8999999999996	 -2.5	 2.0	 -101.20000000000006	 460.0000000000001	 2023.6	 3813.2	 375.59999999999997	 -108.89999999999998
1	  19.599999999999998	 21.600000000000005	 1869.5	 2400.1	 1496.1999999999998	 1944.2000000000003	 1.2000000000000004	 4.800000000000001	 8.100000000000023	 246.50000000000003	 2059.4	 3366.3	 -25.89999999999999	 -281.6000000000001	  19.299999999999997	 20.6	 1825.9999999999998	 1993.6	 1290.6	 1713.3	 -1.2000000000000004	 -4.800000000000001	 -8.100000000000023	 -246.50000000000003	 2303.8	 3821.2	 25.89999999999999	 281.6000000000001
0	  22.5	 23.5	 1801.5	 2037.6999999999998	 1233.6	 1505.0	 2.8999999999999995	 -2.4000000000000004	 2.5	 -281.49999999999994	 1703.4	 2832.6	 -46.59999999999994	 525.4999999999998	  19.6	 25.9	 1799.0	 2319.2000000000003	 1076.3000000000002	 1930.4	 -2.8999999999999995	 2.4000000000000004	 -2.5	 281.49999999999994	 1750.0	 2307.1000000000004	 46.59999999999994	 -525.4999999999999
0	  12.8	 18.7	 1665.4	 2214.7	 1251.4	 2060.0	 -3.9	 4.440892098500626e-16	 69.3	 -105.5	 2682.7	 3704.6	 617.1	 883.6	  16.699999999999996	 18.699999999999996	 1596.1000000000001	 2320.2	 1203.0	 2038.6999999999998	 3.8999999999999995	 -4.440892098500626e-16	 -69.3	 105.5	 2065.6	 2821.0	 -617.1000000000001	 -883.6000000000001
0	  14.7	 17.9	 1599.9	 1925.8	 1301.5	 1904.0	 -0.8000000000000012	 -1.5000000000000004	 99.39999999999996	 -408.5000000000001	 2081.8	 4158.9	 -21.200000000000045	 -25.700000000000273	  15.500000000000002	 19.400000000000002	 1500.5	 2334.3	 1191.1000000000001	 2131.1	 0.800000000000001	 1.5000000000000004	 -99.39999999999996	 408.50000000000006	 2103.0	 4184.6	 21.20000000000006	 25.700000000000216
1	  17.4	 21.1	 1777.6	 2086.9	 1246.6	 2168.8	 1.5	 2.3999999999999995	 176.79999999999998	 248.39999999999992	 1634.0	 2262.6	 -293.9000000000001	 -933.3000000000004	  15.9	 18.7	 1600.8	 1838.5	 1141.5	 1660.3	 -1.5	 -2.399999999999999	 -176.79999999999998	 -248.39999999999992	 1927.9	 3195.8999999999996	 293.90000000000003	 933.3000000000002
1	  14.3	 21.6	 1364.8000000000002	 2474.4	 1187.4	 2038.2	 -3.0000000000000004	 -0.399999999999999	 -84.89999999999998	 310.1	 1811.3	 3385.6000000000004	 -212.69999999999993	 -181.3	  17.3	 22.0	 1449.7	 2164.3	 1191.0	 1897.7	 3.0000000000000004	 0.399999999999999	 84.89999999999996	 -310.09999999999997	 2024.0	 3566.8999999999996	 212.69999999999993	 181.3
0	  18.2	 21.300000000000004	 1704.9999999999998	 1822.6	 1211.7	 1797.3000000000002	 -0.3000000000000004	 0.6000000000000001	 -27.900000000000006	 -279.4	 1847.1	 3581.0	 116.99999999999996	 707.0	  18.5	 20.700000000000003	 1732.8999999999999	 2102.0	 1335.6	 2016.7999999999997	 0.3000000000000005	 -0.6000000000000001	 27.900000000000006	 279.4	 1730.1	 2874.0	 -116.99999999999996	 -707.0
1	  19.499999999999996	 20.5	 1737.7999999999997	 2329.8	 1363.9	 1994.6000000000001	 1.099999999999999	 1.2000000000000006	 5.900000000000048	 381.39999999999986	 2440.7	 3980.2999999999997	 479.30000000000007	 551.5999999999999	  18.400000000000002	 19.3	 1731.8999999999999	 1948.4	 1372.8999999999999	 1642.1	 -1.099999999999999	 -1.2000000000000006	 -5.900000000000048	 -381.3999999999999	 1961.3999999999999	 3428.7	 -479.30000000000007	 -551.5999999999999
1	  18.6	 21.700000000000003	 1801.8000000000002	 1972.7999999999997	 1356.0	 1706.6	 0.3000000000000008	 -1.8000000000000005	 133.9	 -613.5	 1970.5	 3386.2	 -216.00000000000006	 519.7000000000002	  18.299999999999997	 23.5	 1667.9	 2586.2999999999997	 1231.3	 2402.8999999999996	 -0.3000000000000008	 1.8000000000000005	 -133.9	 613.5	 2186.5	 2866.5	 216.00000000000006	 -519.7000000000002
0	  18.1	 21.8	 1600.2	 1837.7	 1158.4	 1680.4999999999998	 1.6999999999999993	 1.7000000000000004	 -102.9	 -485.29999999999995	 1618.6999999999998	 3441.9999999999995	 -294.6000000000001	 -425.2999999999999	  16.4	 20.1	 1703.1000000000001	 2323.0	 1207.1	 2078.2	 -1.6999999999999993	 -1.7000000000000004	 102.9	 485.2999999999999	 1913.3000000000002	 3867.2999999999993	 294.6000000000001	 425.2999999999999
1	  16.8	 17.2	 1771.1999999999998	 2320.6	 1311.7	 2104.1	 0.09999999999999909	 -2.1	 -12.799999999999983	 -56.89999999999998	 1774.6	 4080.7	 -310.99999999999994	 121.39999999999986	  16.7	 19.3	 1784.0	 2377.5	 1290.3	 2176.9	 -0.0999999999999992	 2.0999999999999996	 12.799999999999983	 56.89999999999998	 2085.6	 3959.3	 310.99999999999994	 -121.39999999999986
1	  15.6	 22.1	 1723.4999999999998	 2627.1000000000004	 1257.0	 2463.0	 0.3999999999999999	 0.7999999999999996	 131.20000000000005	 386.6000000000001	 2012.6	 3270.3	 -356.7	 -1218.6	  15.2	 21.3	 1592.3000000000002	 2240.5	 1145.2	 1732.8999999999999	 -0.3999999999999999	 -0.7999999999999994	 -131.20000000000005	 -386.6000000000001	 2369.2999999999997	 4488.9	 356.7	 1218.6
0	  13.000000000000002	 16.8	 1667.2	 1921.9	 1099.5	 1700.8000000000002	 -2.220446049250313e-16	 1.2	 188.90000000000006	 -19.099999999999966	 1833.3000000000002	 3553.0	 143.60000000000008	 530.7	  13.0	 15.600000000000001	 1478.3000000000002	 1941.0	 1066.0	 1900.6	 2.220446049250313e-16	 -1.1999999999999997	 -188.90000000000003	 19.099999999999966	 1689.6999999999998	 3022.3	 -143.60000000000008	 -530.7000000000002
0	  13.599999999999998	 14.600000000000001	 1429.6	 1652.7	 1039.6000000000001	 1629.1000000000004	 0.0	 0.0	 0.0	 0.0	 1908.4	 4190.7	 0.0	 0.0	  13.9	 14.0	 1390.2	 2179.3999999999996	 1438.8	 2420.5999999999995	 0.0	 0.0	 0.0	 0.0	 1942.5	 4023.8	 0.0	 0.0
0	  18.900000000000002	 19.5	 1567.6999999999998	 2437.8	 1307.3999999999999	 2001.0	 -2.099999999999999	 -1.4000000000000008	 -253.20000000000002	 35.80000000000004	 1965.0000000000002	 3896.7	 352.7	 -475.1000000000001	  21.0	 25.099999999999998	 1896.3000000000002	 2594.8	 1393.3999999999999	 2572.5	 2.099999999999999	 1.4000000000000008	 253.20000000000002	 -35.80000000000004	 2111.4	 4609.1	 -352.7	 475.1000000000001
0	  12.9	 19.1	 1604.4000000000003	 2045.6000000000001	 949.0999999999999	 1657.3999999999999	 -6.5	 4.199999999999999	 -171.19999999999993	 127.09999999999997	 1900.6	 3882.3999999999996	 68.09999999999994	 731.3999999999999	  19.400000000000002	 14.9	 1775.6	 1918.5	 1193.1	 1920.2999999999997	 6.5	 -4.199999999999999	 171.19999999999993	 -127.09999999999997	 1832.5	 3151.0	 -68.09999999999994	 -731.3999999999999
1	  16.8	 17.7	 1761.6	 2175.5	 1249.1000000000001	 1999.9	 4.8	 6.5	 76.69999999999997	 284.9000000000001	 1877.9999999999998	 3381.1000000000004	 -176.2000000000001	 -783.0999999999998	  12.000000000000002	 11.2	 1684.8999999999999	 1890.6	 1202.7	 1520.9999999999998	 -4.8	 -6.5	 -76.69999999999997	 -284.90000000000003	 2054.2	 4164.2	 176.2000000000001	 783.0999999999999
1	  19.099999999999998	 18.3	 1748.9	 1827.6	 1212.6	 1759.1	 2.9999999999999996	 -2.8000000000000007	 102.30000000000001	 -183.9999999999999	 2101.2	 4379.8	 154.40000000000003	 396.6	  16.1	 21.1	 1646.6000000000001	 2011.6	 1081.1	 1997.5	 -2.9999999999999996	 2.8000000000000007	 -102.30000000000001	 183.9999999999999	 1946.8000000000002	 3983.2000000000003	 -154.40000000000003	 -396.6
0	  16.7	 15.999999999999998	 1629.4	 1843.0	 1094.2	 1659.4	 -2.0999999999999996	 -4.3999999999999995	 -68.99999999999996	 -405.49999999999994	 1772.0	 3725.9	 -397.80000000000007	 4.300000000000182	  18.8	 20.4	 1698.4	 2248.5	 1211.9	 2092.4	 2.0999999999999996	 4.3999999999999995	 68.99999999999996	 405.5	 2169.8	 3721.6	 397.80000000000007	 -4.300000000000182
0	  20.2	 20.2	 1945.9999999999998	 2056.8999999999996	 1354.5	 2066.2	 1.1000000000000003	 -1.0000000000000002	 9.39999999999992	 -32.99999999999997	 2149.8999999999996	 4551.599999999999	 44.299999999999955	 429.19999999999993	  17.3	 20.5	 1749.4	 2458.3	 1118.0	 2221.8	 -1.1000000000000003	 1.0000000000000002	 -9.39999999999992	 32.99999999999997	 2223.8	 3761.9999999999995	 -44.299999999999955	 -429.19999999999993
0	  18.0	 21.9	 1777.7	 2303.8	 1294.0	 1940.6000000000001	 1.8999999999999995	 0.9999999999999996	 128.29999999999998	 -83.7999999999999	 2262.0	 4349.8	 141.60000000000002	 544.6000000000001	  16.1	 20.900000000000002	 1649.3999999999999	 2387.6	 1272.6000000000001	 2018.7000000000003	 -1.8999999999999995	 -0.9999999999999996	 -128.29999999999998	 83.7999999999999	 2120.4	 3805.2	 -141.60000000000002	 -544.6000000000001
0	  18.4	 19.0	 1764.7	 1858.4	 1127.8999999999999	 1609.2999999999997	 -1.1000000000000008	 -3.399999999999999	 138.4	 -655.5	 1764.3000000000002	 3855.2	 -24.50000000000003	 799.8000000000002	  19.5	 22.400000000000002	 1626.3	 2513.9	 1103.6	 2352.2	 1.1000000000000008	 3.399999999999999	 -138.39999999999998	 655.5	 1788.8000000000002	 3055.3999999999996	 24.50000000000003	 -799.8000000000002
1	  17.7	 22.2	 1769.9	 2278.0	 1251.2	 2097.5	 -0.8999999999999995	 -1.0999999999999988	 24.799999999999955	 160.39999999999998	 1766.3000000000002	 2648.6	 -521.8000000000001	 -300.89999999999986	  18.6	 23.299999999999997	 1745.1	 2117.6	 1157.2	 1759.6	 0.8999999999999995	 1.0999999999999996	 -24.799999999999955	 -160.39999999999998	 2288.1	 2949.5	 521.8000000000001	 300.9
1	  23.0	 27.3	 1876.8	 2494.8	 1322.3000000000002	 2243.0	 0.9999999999999997	 4.3	 160.89999999999998	 563.4	 1645.0	 2377.2	 204.89999999999998	 -472.9000000000001	  22.000000000000004	 22.999999999999996	 1715.9	 1931.4	 1139.2	 1535.4	 -0.9999999999999997	 -4.3	 -160.89999999999998	 -563.4	 1440.1	 2850.1000000000004	 -204.89999999999998	 472.90000000000003
1	  19.6	 23.799999999999997	 1817.5	 2317.7999999999997	 1383.4	 2223.6000000000004	 2.4000000000000004	 4.6	 110.39999999999995	 182.5000000000001	 2125.9	 3936.7	 108.69999999999999	 547.9000000000001	  17.2	 19.200000000000003	 1707.1	 2135.3	 1216.0	 1756.6	 -2.4000000000000004	 -4.6	 -110.39999999999995	 -182.5000000000001	 2017.2	 3388.8	 -108.69999999999999	 -547.9
1	  18.099999999999998	 20.5	 1752.4999999999998	 2266.8	 1132.5	 2032.3000000000002	 2.6	 -0.30000000000000027	 -15.999999999999972	 -247.89999999999995	 1569.7999999999997	 3546.2000000000003	 -489.70000000000005	 -374.70000000000005	  15.5	 20.8	 1768.5	 2514.7	 1182.7	 2103.0	 -2.6000000000000005	 0.3000000000000007	 15.999999999999972	 247.8999999999999	 2059.5	 3920.8999999999996	 489.70000000000005	 374.7000000000001
1	  22.0	 24.900000000000002	 1906.5	 2299.3	 1462.0	 2084.2000000000003	 -1.6	 3.2000000000000015	 105.1	 127.49999999999991	 1755.3	 3350.2000000000003	 -208.5	 -229.9999999999999	  23.599999999999998	 21.700000000000003	 1801.3999999999999	 2171.8	 1272.0	 1724.8	 1.6000000000000003	 -3.2000000000000015	 -105.1	 -127.49999999999991	 1963.8	 3580.2	 208.50000000000003	 229.99999999999986
0	  16.099999999999998	 13.4	 1758.2999999999997	 1851.2000000000003	 1032.8	 1426.9	 -2.4999999999999996	 -8.6	 -88.20000000000002	 -709.8000000000002	 2277.0	 4870.299999999999	 502.1000000000001	 1815.7	  18.6	 22.0	 1846.5	 2561.0	 1334.2	 2341.1	 2.4999999999999996	 8.6	 88.20000000000002	 709.8000000000002	 1774.9	 3054.6000000000004	 -502.1000000000001	 -1815.7
1	  20.4	 22.299999999999997	 1859.6999999999998	 2084.0	 1307.6999999999998	 1879.3	 1.4432899320127035e-15	 -1.8999999999999995	 54.00000000000003	 -194.10000000000005	 1915.5000000000002	 2354.7	 -42.0	 -618.8	  20.4	 24.2	 1805.7000000000003	 2278.1	 1265.1	 1856.9	 -1.4155343563970746e-15	 1.8999999999999995	 -54.00000000000003	 194.10000000000005	 1957.5	 2973.5000000000005	 42.0	 618.8
1	  16.1	 19.0	 1676.3999999999999	 2548.7	 1319.9	 2435.0	 -2.499999999999999	 2.9000000000000004	 -103.10000000000004	 405.40000000000003	 2097.7999999999997	 3885.4	 -162.0	 285.6000000000001	  18.599999999999998	 16.099999999999998	 1779.5	 2143.2999999999997	 1425.9	 1911.1	 2.499999999999999	 -2.9	 103.10000000000002	 -405.40000000000003	 2259.8	 3599.7999999999997	 162.0	 -285.6000000000001
0	  17.9	 20.3	 1585.3	 2242.8999999999996	 1008.1999999999999	 1681.6999999999998	 -0.30000000000000004	 -1.9999999999999998	 -162.60000000000002	 105.7999999999999	 1700.2	 3230.6000000000004	 103.69999999999999	 320.70000000000005	  18.2	 22.3	 1747.9	 2137.1	 1174.1000000000001	 1697.5	 0.30000000000000004	 1.9999999999999996	 162.60000000000005	 -105.7999999999999	 1596.5000000000002	 2909.9	 -103.69999999999999	 -320.70000000000005
1	  20.6	 22.3	 1798.0	 2413.0	 1279.6	 2029.2000000000003	 1.6999999999999997	 0.3000000000000007	 45.50000000000003	 147.60000000000005	 1674.6999999999998	 3246.1000000000004	 27.80000000000001	 -285.8	  13.8	 14.7	 1374.2	 1692.9	 938.3	 1353.5	 -1.6999999999999997	 -0.3000000000000007	 -45.50000000000003	 -147.60000000000005	 1394.2	 2610.1	 -27.80000000000001	 285.8
1	  17.9	 24.300000000000004	 1833.6	 2449.4	 1153.1	 1933.1	 0.10000000000000009	 1.4999999999999991	 48.299999999999926	 69.89999999999989	 1741.8	 3201.6	 85.5	 96.40000000000009	  17.799999999999997	 22.8	 1785.3000000000002	 2379.5	 1197.0	 1804.0999999999997	 -0.10000000000000003	 -1.4999999999999991	 -48.299999999999926	 -69.89999999999989	 1656.3	 3105.2	 -85.5	 -96.40000000000006
1	  17.0	 17.799999999999997	 1885.1	 2154.9	 1529.1999999999998	 2209.4	 2.400000000000001	 0.8999999999999995	 282.20000000000005	 84.79999999999981	 2534.3	 3475.2	 -117.30000000000008	 -998.1000000000001	  14.6	 16.900000000000002	 1602.9	 2070.1000000000004	 1299.5	 1824.6	 -2.400000000000001	 -0.8999999999999995	 -282.20000000000005	 -84.79999999999981	 2651.6	 4473.3	 117.30000000000007	 998.1000000000001
0	  17.1	 20.400000000000002	 1621.3000000000002	 2022.5	 1097.9	 1667.7	 -3.1999999999999997	 -1.0999999999999999	 -248.30000000000004	 -376.69999999999993	 1921.8000000000002	 3853.5	 60.90000000000002	 -108.2999999999999	  20.299999999999997	 21.5	 1869.6000000000001	 2399.2000000000003	 1303.3	 2067.8	 3.1999999999999997	 1.0999999999999999	 248.30000000000004	 376.69999999999993	 1860.9	 3961.8	 -60.900000000000006	 108.29999999999987
1	  18.4	 24.799999999999997	 1650.1	 2681.0	 1197.3000000000002	 2594.5	 0.599999999999999	 7.9	 -152.60000000000002	 494.0	 1964.1999999999998	 4465.0	 43.30000000000001	 -66.20000000000005	  17.8	 16.9	 1802.6999999999998	 2187.0	 1287.5000000000002	 1909.8	 -0.599999999999999	 -7.8999999999999995	 152.60000000000002	 -494.0	 1920.9	 4531.2	 -43.30000000000004	 66.20000000000005
0	  15.8	 17.5	 1598.0	 1840.1	 1183.5	 1655.1	 -8.1	 -4.499999999999998	 -334.4	 -483.0	 2256.7	 3825.5	 154.7999999999999	 449.4999999999998	  23.899999999999995	 22.0	 1932.4	 2323.1	 1640.6999999999998	 2576.3	 8.1	 4.499999999999998	 334.4	 483.0	 2101.9	 3376.0	 -154.7999999999999	 -449.4999999999998
1	  20.3	 24.6	 1835.6	 2115.3999999999996	 1293.7	 2014.2	 3.8	 10.0	 177.80000000000004	 78.10000000000007	 2225.6	 4385.1	 416.19999999999993	 1729.6000000000001	  16.5	 14.6	 1657.8	 2037.3	 1196.0	 1731.6	 -3.8	 -10.0	 -177.80000000000004	 -78.10000000000007	 1809.3999999999999	 2655.5	 -416.1999999999999	 -1729.6
0	  21.0	 24.799999999999997	 1601.1999999999998	 2022.1999999999998	 1091.3000000000002	 1437.2	 2.4999999999999996	 3.1	 -99.29999999999995	 27.200000000000017	 1409.5	 3374.3	 -110.70000000000009	 1281.2000000000003	  18.5	 21.700000000000003	 1700.5	 1995.0	 1077.6000000000001	 2060.3	 -2.4999999999999996	 -3.1	 99.29999999999995	 -27.200000000000017	 1520.2000000000003	 2093.1	 110.70000000000012	 -1281.2000000000003
1	  19.8	 19.700000000000003	 1792.8999999999999	 1927.1000000000001	 1280.1999999999998	 1827.7	 1.2000000000000006	 -2.8	 97.10000000000007	 14.500000000000114	 2041.6999999999998	 3024.7	 326.29999999999995	 13.299999999999926	  18.6	 22.5	 1695.8	 1912.6	 1136.1	 1573.8	 -1.2000000000000006	 2.8	 -97.10000000000005	 -14.500000000000114	 1715.4	 3011.4	 -326.29999999999995	 -13.299999999999955
0	  16.799999999999997	 22.5	 1740.3999999999999	 2251.6	 1165.3	 1903.5	 -1.4999999999999996	 -0.6000000000000005	 -35.49999999999997	 -157.90000000000003	 1815.1	 3012.7	 -312.70000000000005	 -192.49999999999994	  18.3	 23.1	 1775.9	 2409.5	 1203.6	 2136.6	 1.4999999999999996	 0.6000000000000005	 35.49999999999997	 157.90000000000003	 2127.8	 3205.2	 312.70000000000005	 192.49999999999994
1	  23.099999999999998	 22.5	 1939.6999999999998	 2086.0	 1344.3	 1886.3	 3.4000000000000004	 -3.2000000000000006	 190.60000000000002	 -334.79999999999995	 2017.7	 3533.4	 -85.49999999999989	 -109.70000000000005	  19.699999999999996	 25.7	 1749.1000000000001	 2420.8	 1111.5	 1864.6000000000001	 -3.4000000000000004	 3.2000000000000006	 -190.6	 334.79999999999995	 2103.2	 3643.1000000000004	 85.49999999999989	 109.70000000000005
1	  20.799999999999997	 21.6	 1844.8	 2113.2	 1309.1	 1896.5	 2.8	 -0.7000000000000002	 230.99999999999997	 -122.39999999999998	 1712.7999999999997	 3115.0	 5.70000000000006	 427.4	  18.0	 22.300000000000004	 1613.7999999999997	 2235.6	 1076.3999999999999	 1637.4	 -2.8	 0.7000000000000004	 -230.99999999999997	 122.39999999999998	 1707.1	 2687.6000000000004	 -5.70000000000006	 -427.4
1	  21.799999999999997	 19.9	 1884.8	 2165.4	 1264.6	 2268.0	 5.299999999999999	 1.8000000000000007	 204.90000000000003	 61.799999999999955	 1706.3000000000002	 3344.2999999999997	 -21.59999999999995	 56.499999999999886	  16.500000000000004	 18.099999999999998	 1679.9	 2103.6000000000004	 1034.0	 1613.5	 -5.299999999999999	 -1.8000000000000007	 -204.90000000000003	 -61.799999999999955	 1727.9	 3287.8	 21.599999999999937	 -56.499999999999886
0	  12.5	 18.000000000000004	 1468.8	 1716.4	 977.8	 1453.1999999999998	 -9.1	 -6.6	 -337.5999999999999	 -711.5999999999999	 2248.1	 3187.0	 504.79999999999995	 814.2	  21.599999999999998	 24.599999999999998	 1806.4	 2428.0	 1456.1	 2145.2000000000003	 9.100000000000001	 6.6000000000000005	 337.5999999999999	 711.5999999999999	 1743.3	 2372.8	 -504.79999999999995	 -814.2
0	  17.6	 18.4	 1734.8000000000002	 2040.9	 1291.9	 1664.9	 -1.5	 -4.899999999999999	 -10.299999999999983	 -386.70000000000016	 2036.8999999999999	 4306.0	 -158.20000000000005	 355.4	  19.1	 23.299999999999997	 1745.1	 2427.6	 1274.1000000000001	 2039.8999999999999	 1.5	 4.899999999999999	 10.299999999999983	 386.7000000000001	 2195.1	 3950.5999999999995	 158.20000000000005	 -355.4
0	  17.6	 23.1	 1744.3999999999999	 2116.5	 1230.4	 1636.0	 -1.8	 -3.300000000000002	 94.09999999999997	 -70.30000000000004	 1891.1000000000001	 2293.2	 -32.10000000000005	 -484.4999999999999	  19.4	 26.400000000000002	 1650.3	 2186.8	 1208.7	 1909.6000000000001	 1.8	 3.3000000000000016	 -94.09999999999997	 70.30000000000004	 1923.2000000000003	 2777.7	 32.10000000000005	 484.4999999999999
0	  14.899999999999999	 19.3	 1613.5	 2016.3000000000002	 1015.6	 1826.1999999999998	 -1.8	 -0.4000000000000008	 -96.30000000000008	 -340.29999999999984	 2090.3	 3918.7	 -216.59999999999997	 -48.999999999999886	  16.700000000000003	 19.700000000000003	 1709.8	 2356.6	 1178.8000000000002	 2336.4	 1.8000000000000003	 0.4000000000000009	 96.30000000000007	 340.29999999999984	 2306.8999999999996	 3967.7000000000007	 216.59999999999994	 48.999999999999886
0	  22.599999999999998	 21.900000000000002	 1692.7000000000003	 2141.5	 1213.3999999999999	 1877.6	 3.3	 -0.3999999999999999	 -28.199999999999932	 -328.79999999999984	 1750.6000000000001	 3982.2	 10.200000000000017	 797.8000000000002	  19.3	 22.3	 1720.8999999999999	 2470.2999999999997	 1209.1999999999998	 2343.4	 -3.3	 0.3999999999999999	 28.199999999999932	 328.7999999999999	 1740.4	 3184.4	 -10.199999999999989	 -797.8000000000002
